Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-20.7571,117.7045,AUS.WA.333525,24105,9000,17000,5000,2406,2743091114.874249,1443843629.8804648,441428931.2885894,857818553.7051948,-25996.9961273678,561442.2434000501,116699519.95910604,0.2472000510905488,21200,0.0,1969558247.65,21625294.27761609,1.932676241267472e-09,0.0,100.0,25
-17.3472,128.0235,AUS.WA.333595,22024,6000,17000,10000,1958,2474781984.6549845,1202786637.4250183,252568524.34097376,1019426822.888992,-18874.59126317153,667214.8555808453,129404934.76980828,0.2741134367791344,46050,0.0,1969558247.65,39829909.63092458,1.921307557495311e-09,0.0,100.0,25
-31.9665,141.465,AUS.NSW.335554,22926,6000,17000,9000,1815,2561623581.5531406,1237095761.663013,370300597.90084,954227221.9892874,-17923.163420039986,624541.7167919886,124586076.26178296,0.2639058363554187,43875,0.0,1969558247.65,38085035.57069703,2.0122570276726037e-09,0.0,100.0,25
-32.0637,146.3085,AUS.NSW.335658,16530,34000,17000,5000,7019,3097665743.1408405,844297575.3270105,1680933383.4991956,572434784.3146344,-43535.12887438562,374658.5663339282,106175676.5229644,0.224907803136189,8825,0.0,1969558247.65,16006379.73663526,1.6143530956469474e-09,0.0,100.0,25
-33.4574,148.9957,AUS.NSW.335835,24838,24000,17000,5000,1755,2599589445.2824497,1134584261.5646987,561956762.5181067,903048421.1996446,-20281.69632731262,591045.1916751673,134892275.24502203,0.2857370565360915,21625,0.0,1969558247.65,18229471.79531148,2.091837814077735e-09,0.0,100.0,25
-20.1656,139.4582,AUS.QLD.334842,23598,9000,17000,5000,2406,2728127003.45735,1347945514.413254,493686891.1466397,886494597.897456,-26101.98310618208,580210.7143238849,119507474.95966232,0.2531480328803686,22475,0.0,1969558247.65,21047092.14466384,2.307842805748805e-09,0.0,100.0,25
-18.609,143.993,AUS.QLD.334950,24201,9000,17000,5000,2474,2720071235.0390425,1345636203.791106,469094630.55135167,905340400.6965848,-30373.68058271729,592545.2922559147,121549120.55122374,0.2574727712744908,23325,0.0,1969558247.65,21146669.742697343,2.404476617812179e-09,0.0,100.0,25
-20.7187,140.6487,AUS.QLD.334977,22587,6000,17000,9000,1778,2606287632.0332203,1293917288.168177,339794379.7359822,972575964.1290612,-16177.644911899682,636550.9685224706,124580712.6109818,0.2638944747426842,41025,0.0,1969558247.65,32889357.645207644,2.000888343900442e-09,0.0,100.0,25
-25.5406,119.3281,AUS.WA.519582,21875,7000,17000,9000,1826,2590177893.5426173,1252837551.1926095,438932815.4345772,898407526.9154304,-19803.323247246663,588007.7263661491,119831428.18933605,0.2538342503982672,38750,0.0,1969558247.65,39277985.08470076,2.489741746103391e-09,0.0,100.0,25
-20.7886,122.1966,AUS.WA.557598,20347,7000,17000,8000,2147,2488836501.0546355,1177530901.6861703,404002198.4739235,907303400.8945416,-24034.325510622464,593830.0758854776,119572005.57877035,0.2532847255792417,33675,0.0,1969558247.65,34286365.450435065,2.114575181622058e-09,0.0,100.0,25
