Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-27.2296,120.5417,AUS.WA.336234,16588,33000,17000,5000,1739,3292190717.760488,936746728.9065552,1894927006.4525216,460516982.4014109,-24413.05239411967,301408.3649817234,93629969.45110208,0.1983327201348349,6550,0.0,1969558247.65,7259294.883113401,0.0,0.0,100.0,25
-20.8771,117.8091,AUS.WA.333611,18516,29000,17000,5000,1000,3013440116.48197,1102801153.947047,1312402114.7990708,598236847.7358525,-15333.81122292588,391546.01684311545,104346203.75354517,0.2210325021732743,5125,0.0,1969558247.65,3537863.48782326,2.273736754432321e-11,0.0,100.0,25
-27.599,120.5777,AUS.WA.333803,21041,9000,17000,5000,2225,2606974952.426184,1190671398.062101,583355641.8331645,832947912.5309184,-36857.94847645288,545164.4087514861,114432916.03409244,0.2423987922142334,4325,0.0,1969558247.65,5285989.843176838,0.0,0.0,100.0,25
-28.7772,116.9626,AUS.WA.333890,31305,10000,17000,5000,2504,3209886113.6933994,1783524839.8895729,653271706.7692088,773089567.0346179,-38941.72081397078,505987.12162415736,114083625.48434748,0.2416589036373767,4350,0.0,1969558247.65,4365280.421482099,0.0,0.0,100.0,25
-19.6961,139.366,AUS.QLD.333779,22604,6000,17000,9000,1819,2564534297.2583685,1262186412.3684323,325987821.1254235,976360063.7645124,-29996.408028998678,639027.6617338735,125584573.54797567,0.2660209142944463,3350,0.0,1969558247.65,4321436.325568428,1.5916157281026244e-10,0.0,100.0,25
-22.0939,140.5736,AUS.QLD.333785,15625,33000,17000,5000,1017,3193979025.4021406,908132530.4200916,1737842601.5985253,548003893.3835238,-15188.292356518434,358668.54821951635,102046755.62439796,0.2161616706976655,5900,0.0,1969558247.65,3876056.326267097,2.273736754432321e-11,0.0,100.0,25
-20.7216,139.4782,AUS.QLD.333873,23508,9000,17000,5000,2405,2727723255.306989,1333824731.5247488,506984286.8854781,886914236.8967625,-37278.160885992205,580485.368048931,119553629.46250372,0.2532458001673673,3225,0.0,1969558247.65,4342928.487831449,0.0,0.0,100.0,25
-17.295,128.1877,AUS.WA.335365,22762,6000,17000,10000,1791,2523875614.02043,1262504496.2480576,252568524.34097376,1008802593.4313986,-26554.08806588797,660261.2974008505,128484137.39517397,0.2721629475386181,3525,0.0,1969558247.65,4472568.845849937,4.5474735088646405e-11,0.0,100.0,25
-20.9825,116.8648,AUS.WA.335472,18558,28000,17000,5000,1000,2985708089.1266875,1095472681.004913,1293654749.4677837,596580658.6539906,-14886.320656187376,390462.04108903685,103410844.06056364,0.2190511661405803,5325,0.0,1969558247.65,3618328.710507441,6.821210263296962e-11,0.0,100.0,25
-27.4555,120.5775,AUS.WA.335559,20602,9000,17000,5000,1623,2588398951.640302,1170954009.9665422,583355641.8331645,834089299.8405956,-25252.30093673669,545911.4467456698,114336300.48285922,0.2421941352524108,4375,0.0,1969558247.65,4127193.893817127,0.0,0.0,100.0,25
-25.5406,119.3281,AUS.WA.519582,21875,7000,17000,9000,1826,2590177893.5426173,1252837551.1926095,438932815.4345772,898407526.9154304,-30024.666463408063,588007.7263661491,119831428.18933605,0.2538342503982672,3275,0.0,1969558247.65,4341704.410643287,1.1368683772161603e-10,0.0,100.0,25
-20.7886,122.1966,AUS.WA.557598,20365,9000,17000,5000,2961,2540274827.089838,1178572605.9290736,518352618.2000639,843349602.9607005,-42536.940089657335,551972.3151377784,114874368.59834044,0.2433339039993924,5200,0.0,1969558247.65,7632067.62680587,0.0,0.0,100.0,25
-31.8199,123.1924,AUS.WA.561110,21153,10000,17000,6000,1773,2605414366.572768,1102044460.2727692,694343832.7907583,809026073.5092409,-29858.747976634524,529507.5651117981,114100032.79724434,0.2416936586097004,6750,0.0,1969558247.65,7210059.837887465,0.0,0.0,100.0,25
-21.7224,122.2109,AUS.WA.335840,21036,9000,17000,5000,2203,2558689936.194786,1202665927.7098274,503360549.20810336,852663459.276855,-36704.16257980824,558068.2340967016,115925331.28998332,0.2455601173647895,4200,0.0,1969558247.65,5136080.492828702,0.0,0.0,100.0,25
-17.7501,127.8329,AUS.WA.335844,20289,31000,17000,5000,1002,3015469043.3247194,1124452524.8606188,1279024703.6022518,611991814.8618491,-15434.414164942806,400548.6428270802,109343518.5534811,0.2316181196144824,5400,0.0,1969558247.65,3545680.1593766985,2.273736754432321e-11,0.0,100.0,25
-26.9179,118.6444,AUS.WA.336035,20664,9000,17000,5000,2391,2605517819.1684885,1195964141.4290695,597891484.5274237,811662193.2119949,-37069.53306562979,531232.9054572507,112273188.69106792,0.2378239258418233,4600,0.0,1969558247.65,5889711.895895438,2.273736754432321e-11,0.0,100.0,25
-31.1785,121.6775,AUS.WA.334537,20903,10000,17000,7000,1008,2607371465.334662,1120906284.4387665,682156445.3069799,804308735.5889156,-14735.931536012356,526420.0674429452,113591360.27761044,0.2406161574093019,6400,0.0,1969558247.65,4426053.117907873,4.5474735088646405e-11,0.0,100.0,25
-21.147,119.2055,AUS.WA.334568,24425,9000,17000,5000,2323,2755872674.064161,1424974136.8796246,479471462.491502,851427074.693034,-36394.58659637883,557259.0203865907,116535085.46887869,0.2468517359098223,2900,0.0,1969558247.65,3121283.7598371534,2.273736754432321e-11,0.0,100.0,25
-24.6431,118.5873,AUS.WA.334629,22668,6000,17000,9000,1838,2600154901.623042,1306453038.1456814,354245468.09271765,939456395.3846428,-30006.91647941857,614874.2107792487,122358988.0398067,0.2591882820548645,2925,0.0,1969558247.65,3877297.746462761,1.8189894035458562e-10,0.0,100.0,25
-30.3934,121.652,AUS.WA.334649,16355,34000,17000,5000,1000,3480149696.36822,885546134.8192387,2152770032.159649,441833529.3893322,-15740.799998000562,289180.04498531786,92457812.04872552,0.1958497847306859,5975,0.0,1969558247.65,4157029.18859713,1.3642420526593924e-10,0.0,100.0,25
-20.8108,117.0665,AUS.WA.334705,24087,9000,17000,5000,2329,2740588246.310314,1443272651.3509831,446915386.5772244,850400208.3821068,-36534.76254906952,556586.9363860888,116227347.8479926,0.2461998672848941,3125,0.0,1969558247.65,3930077.3458271,1.1368683772161603e-10,0.0,100.0,25
-31.1389,121.6784,AUS.WA.334902,29852,10000,17000,5000,2373,3078517515.875466,1615395563.8490925,682156445.3069799,780965506.7193933,-38873.728697290186,511141.92414784286,114421197.92334253,0.2423739701963101,3875,0.0,1969558247.65,4174148.0799812255,0.0,0.0,100.0,25
-31.1637,121.0857,AUS.WA.335026,21299,10000,17000,6000,1232,2616375588.654342,1136385716.8241975,679513381.4150664,800476490.4150783,-21420.20273427273,523911.8629766687,113189796.34501268,0.2397655401600701,6750,0.0,1969558247.65,5431424.527451916,2.0463630789890883e-10,0.0,100.0,25
-23.432,117.9,AUS.WA.335066,18735,28000,17000,5000,1001,2975796145.3139944,1061447819.6853764,1260413029.682305,653935295.9463127,-16723.222220860578,428000.6511968616,109424085.3201326,0.2317887810605571,5300,0.0,1969558247.65,3675852.706180577,1.3642420526593924e-10,0.0,100.0,25
-32.7509,116.3581,AUS.WA.335111,22270,11000,17000,5000,1212,2629043758.330374,1111689068.9721513,777469180.2704037,739885509.0878184,-23331.448338325616,484255.06569797714,109384911.17194451,0.2317057999871396,7600,0.0,1969558247.65,5654303.757513922,9.094947017729281e-11,0.0,100.0,25
-31.1778,121.6783,AUS.WA.652961,20903,10000,17000,7000,1008,2607371465.334662,1120906284.4387665,682156445.3069799,804308735.5889156,-14735.931536012356,526420.0674429452,113591360.27761044,0.2406161574093019,6400,0.0,1969558247.65,4426053.117907873,4.5474735088646405e-11,0.0,100.0,25
-28.302,120.492,AUS.WA.652962,21329,9000,17000,5000,2340,2629946872.8376107,1210397390.539929,597773083.6002705,821776398.6974113,-37392.33212785337,537852.6529474556,113372014.81453688,0.2401515264519744,4750,0.0,1969558247.65,5910250.067990973,0.0,0.0,100.0,25
-31.2864,122.838,AUS.WA.652969,17102,33000,17000,5000,1056,3513763621.946042,910952669.0199016,2135734677.7304387,467076275.19570136,-16334.998202334908,305701.4221155865,94372381.37103345,0.1999053424095587,5475,0.0,1969558247.65,4031465.186924755,4.5474735088646405e-11,0.0,100.0,25
-32.2205,147.448,AUS.NSW.467218,27485,10000,17000,5000,2600,2783068983.330584,1372976146.3338552,509534159.7753413,900558677.2213875,-40672.80152876644,589415.6542413981,124531411.51551089,0.2637900421509863,4225,0.0,1969558247.65,5246547.862407058,4.5474735088646405e-11,0.0,100.0,25
-29.3469,151.5477,AUS.NSW.467228,23640,9000,17000,5000,2580,2512035571.698112,1139165995.776057,392493121.75746393,980376454.164591,-40313.00850948032,641656.3892507248,129480950.21804976,0.2742744573445622,4300,0.0,1969558247.65,6032302.0429378105,0.0,0.0,100.0,25
-31.5303,146.6862,AUS.NSW.529220,24085,9000,17000,5000,2560,2628181528.141835,1248312503.569503,453452996.4941806,926416028.0781512,-39933.49565579725,606339.29037715,124060128.38322283,0.2627917414345777,3900,0.0,1969558247.65,5168385.504146959,0.0,0.0,100.0,25
-19.7033,134.2407,AUS.NT.334173,20197,10000,17000,5000,2048,2586312534.006108,1164752095.4095027,632841678.3753064,788718760.2212988,-37947.787883738754,516216.42856484005,111158838.20214687,0.2354634405725558,5950,0.0,1969558247.65,6568486.060997812,1.3642420526593924e-10,0.0,100.0,25
-19.4354,134.0661,AUS.NT.334279,18427,33000,17000,5000,6924,3389597249.2788224,1066998296.798296,1868994678.9273293,453604273.55319697,-54429.30040662555,296883.9970405674,93073052.42432572,0.1971530244726715,6700,0.0,1969558247.65,11869365.914754586,2.273736754432321e-11,0.0,100.0,25
-19.7115,134.2901,AUS.NT.334637,18502,33000,17000,5000,1028,3389790907.119741,1067819908.296449,1868994678.9273293,452976319.8959626,-13151.979038479682,296473.00137190754,92932860.50470048,0.1968560613857111,5125,0.0,1969558247.65,3504380.790424724,4.5474735088646405e-11,0.0,100.0,25
-20.8684,116.8655,AUS.WA.335166,23810,9000,17000,5000,2455,2714961653.516724,1414787737.4530635,446915386.5772244,853258529.4864357,-36842.11919908602,558457.7075488721,116380269.8114849,0.2465237959283145,3425,0.0,1969558247.65,4511277.013289508,6.821210263296962e-11,0.0,100.0,25
-21.2035,119.2383,AUS.WA.335341,24883,9000,17000,5000,2359,2781737552.6547227,1452238259.3843858,479471462.491502,850027830.7788348,-36497.4775779065,556343.2152447473,116604050.9926334,0.2469978228945984,2900,0.0,1969558247.65,3059640.9875270138,2.273736754432321e-11,0.0,100.0,25
-27.3105,120.5528,AUS.WA.335342,20560,9000,17000,5000,2559,2589122591.1895537,1169813591.193002,583355641.8331645,835953358.1633872,-37878.09310566222,547131.472917937,114486399.16602044,0.2425120834509901,4850,0.0,1969558247.65,6100746.775084154,0.0,0.0,100.0,25
-31.2166,121.68,AUS.WA.335722,33139,10000,17000,5000,2947,3263912911.6924224,1806395529.618709,682156445.3069799,775360936.766733,-43625.30924543502,507473.7331138268,115429588.80971427,0.2445100053635301,3675,0.0,1969558247.65,4282594.155663687,0.0,0.0,100.0,25
-26.9204,120.379,AUS.WA.335749,16508,34000,17000,5000,7049,3338988653.9051285,940303406.8107998,1944182048.1929,454503198.90142906,-54767.844555979456,297472.34368098533,93683627.85951684,0.1984463826529516,7625,0.0,1969558247.65,13018823.79589091,0.0,0.0,100.0,25
-28.7452,116.9436,AUS.WA.335838,29803,10000,17000,5000,2517,3139745835.532297,1715185582.3377817,655852636.9398085,768707616.254707,-38617.52523277524,503119.1348387057,113087529.25423424,0.2395489117619913,4550,0.0,1969558247.65,4551446.100906939,0.0,0.0,100.0,25
-28.4868,122.2385,AUS.WA.334147,15932,14000,17000,5000,2617,2526673386.815609,891875511.9088095,955134009.6428604,679663865.2639388,-39424.0564400855,444839.9998152479,102372513.6133652,0.2168517111669329,9850,0.0,1969558247.65,13742858.674904997,0.0,0.0,100.0,25
-28.409,121.1478,AUS.WA.334181,31216,10000,17000,5000,2503,3209795482.188958,1767454344.5999668,679852250.3767176,762488887.2122736,-39722.75768223552,499048.976680433,113479815.00523973,0.2403798754002704,4225,0.0,1969558247.65,4221539.231785509,0.0,0.0,100.0,25
-30.9106,121.7167,AUS.WA.334445,24052,9000,17000,5000,2476,2738747088.0958714,1298027621.2568908,614865521.4533888,825853945.3855919,-39522.65695997792,540521.4072548698,115314393.94628778,0.2442659925678101,4450,0.0,1969558247.65,5395236.397234131,0.0,0.0,100.0,25
-26.0954,127.7274,AUS.WA.434546,21211,9000,17000,5000,2209,2590220216.7524257,1184431564.2341888,562039899.2407312,843748753.2775055,-37249.26531179313,552233.5590201273,115585131.06423669,0.2448394844674558,4450,0.0,1969558247.65,5534695.661354455,0.0,0.0,100.0,25
-31.1931,121.6785,AUS.WA.513745,29813,10000,17000,5000,2558,3062584874.4702544,1596267565.2178645,682156445.3069799,784160863.9454104,-39222.66519243104,513233.2854522711,114881550.13038464,0.2433491163592107,4275,0.0,1969558247.65,5095963.382355615,0.0,0.0,100.0,25
-28.4839,121.17,AUS.WA.515724,29854,10000,17000,5000,2481,3118836065.240094,1674671455.1588142,679852250.3767176,764312359.7045622,-38763.04203780799,500242.4394266359,113024791.66762266,0.2394160171740691,4625,0.0,1969558247.65,4559634.875155272,0.0,0.0,100.0,25
